"state","puma12","stab","PUMAname","LandSQMI","afact"
"FIPS state","puma12","State Postal Code","PUMA12 Name","Land Area Sq Mls","puma12 to puma12 alloc factor"
"06","08301","CA","Santa Barbara County (Northwest)--Santa Maria City & Orcutt",35.195,1 
"06","08302","CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",2351.398,1 
"06","08303","CA","Santa Barbara County--South Coast Region",348.493,1 
"06","08501","CA","Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities",95.892,1 
"06","08502","CA","Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities",39.039,1 
"06","08503","CA","Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities",25.55,1 
"06","08504","CA","Santa Clara County (North Central)--Milpitas & San Jose (Northeast) Cities",26.281,1 
"06","08505","CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",28.683,1 
"06","08506","CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",830.436,1 
"06","08507","CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",102.342,1 
"06","08508","CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",15.323,1 
"06","08509","CA","Santa Clara County (Central)--San Jose City (Northwest)",15.216,1 
"06","08510","CA","Santa Clara County (Central)--San Jose City (Central)",19.2,1 
"06","08511","CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park",12.891,1 
"06","08512","CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",38.063,1 
"06","08513","CA","Santa Clara County (Central)--San Jose City (Southeast/Evergreen)",32.275,1 
"06","08514","CA","Santa Clara County (Central)--San Jose City (East Central/East Valley)",8.908,1 
"06","08701","CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",402.029,1 
"06","08702","CA","Santa Cruz County (South & Coastal)--Santa Cruz City",43.141,1 
"06","08900","CA","Shasta County--Redding City",3775.402,1 
"06","09501","CA","Solano County (Southwest)--Vallejo & Benicia Cities",69.024,1 
"06","09502","CA","Solano County (Central)--Fairfield & Suisun City Cities",209.851,1 
"06","09503","CA","Solano County (Northeast)--Vacaville & Dixon Cities",542.89,1 
"06","09701","CA","Sonoma County (North)--Windsor Town, Healdsburg & Sonoma Cities",1352.857,1 
"06","09702","CA","Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities",132.999,1 
"06","09703","CA","Sonoma County (Central)--Santa Rosa City",89.993,1 
"06","09901","CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",761.055,1 
"06","09902","CA","Stanislaus County (Central)--Modesto City (West)",28.062,1 
"06","09903","CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",685.144,1 
"06","09904","CA","Stanislaus County (Central)--Modesto City (East)",20.565,1 
"06","10100","CA","Sutter & Yuba Counties--Yuba City",1234.249,1 
"06","10701","CA","Tulare County (Northwest)--Visalia City",136.42,1 
"06","10702","CA","Tulare County (West Central)--Tulare & Porterville Cities",399.177,1 
"06","10703","CA","Tulare County (Outside Visalia, Tulare & Porterville Cities)",4288.617,1 
"06","11101","CA","Ventura County (Southeast)--Simi Valley City",48.694,1 
"06","11102","CA","Ventura County (Southeast)--Thousand Oaks City",85.395,1 
"06","11103","CA","Ventura County (Southwest)--Oxnard & Port Hueneme Cities",27.381,1 
"06","11104","CA","Ventura County (Southwest)--San Buenaventura (Ventura) City",47.743,1 
"06","11105","CA","Ventura County (North)--Santa Paula, Fillmore & Ojai Cities",1430.763,1 
"06","11106","CA","Ventura County (South Central)--Camarillo & Moorpark Cities",203.156,1 
"06","11300","CA","Yolo County--Davis, Woodland & West Sacramento Cities",1014.689,1 
"08","00100","CO","Northeast Colorado--Eastern Plains Region",23787.486,1 
"08","00102","CO","Larimer County (South)--Loveland City",723.791,1 
"08","00103","CO","Larimer County (North)--Fort Collins City",1872.21,1 
"08","00200","CO","Northwest Colorado--Garfield, Routt, Moffat & Rio Blanco Counties",13273.813,1 
"08","00300","CO","Weld County (South Central)--Greeley, Windsor & Evans Cities",568.856,1 
"08","00400","CO","Eagle, Summit, Grand & Jackson Counties",6723.637,1 
"08","00600","CO","Fremont, Chaffee, Park, Lake, Huerfano, Pueblo (Southwest) & Custer Counties",7729.702,1 
"08","00700","CO","Pueblo County (North)--Pueblo City & Pueblo West",1273.971,1 
"08","00800","CO","Southeast Colorado",19250.414,1 
"08","00801","CO","DRCOG Mountains--Jefferson (West), Boulder (West), Clear Creek & Gilpin Counties",1566.108,1 
"08","00802","CO","Boulder (Northeast) & Weld (Southwest) Counties--Longmont City & Erie Town",304.221,1 
"08","00803","CO","Boulder County (Central)--Boulder City",69.924,1 
"08","00804","CO","Broomfield, Jefferson (Northeast), Adams (Northwest) & Boulder (Southeast) Counties",114.069,1 
"08","00805","CO","Adams (West) & Jefferson (Far Northeast) Counties--Westminster & Northglenn Cities",28.756,1 
"08","00806","CO","Adams County (West Central)--Thornton & Federal Heights Cities",31.654,1 
"08","00807","CO","Adams County (West Central)--Commerce City & Brighton Cities",184.123,1 
"08","00808","CO","Arapahoe County (West)--Aurora (Southwest) & Centennial (East) Cities",29.601,1 
"08","00809","CO","Arapahoe (West) & Adams (South Central) Counties--Aurora City (North Central)",19.827,1 
"08","00810","CO","Arapahoe (Northwest) & Adams (Southwest) Counties--Aurora City (Northwest)",18.01,1 
"08","00811","CO","Arapahoe County (Southwest)--Centennial (West & Central) & Greenwood Village Cities",46.288,1 
"08","00812","CO","Denver City (Northeast)",78.814,1 
"08","00813","CO","Denver City (Northwest)",16.746,1 
"08","00814","CO","Denver City (South Central)",14.921,1 
"08","00815","CO","Denver City (Southeast)",26.187,1 
"08","00816","CO","Denver City (Southwest)",20.147,1 
"08","00817","CO","Jefferson County (Northeast)--Arvada City",41.275,1 
"08","00818","CO","Jefferson County (East Central)--Lakewood (North), Wheat Ridge & Golden Cities",40.701,1 
"08","00819","CO","Jefferson County (East Central)--Lakewood City (South) & Dakota Ridge",45.69,1 
"08","00820","CO","Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine",29.593,1 
"08","00821","CO","Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park",105.634,1 
"08","00822","CO","Douglas County (South)--Castle Rock Town",661.678,1 
"08","00823","CO","Douglas (Northeast) & Elbert (West) Counties--Parker Town & The Pinery",482.955,1 
"08","00824","CO","DRCOG East Plains--Arapahoe (East) & Adams (East) Counties--Aurora City (Northeast)",2354.633,1 
"08","00900","CO","La Plata, Montezuma, Gunnison, Archuleta, Dolores, Hinsdale & San Juan Counties",10882.671,1 
"08","01001","CO","Mesa County (Central)--Greater Grand Junction & Fruita Cities",133.661,1 
"08","01002","CO","Mesa (Outside Grand Junction City), Montrose, Delta, San Miguel & Ouray Counties",8406.263,1 
"08","04101","CO","El Paso (Outside Colorado Springs City) & Teller Counties--Fountain City",2320.883,1 
"08","04102","CO","El Paso County (West Central)--Colorado Springs City (West)",54.026,1 
"08","04103","CO","El Paso County (Central)--Colorado Springs City (Central)",29.965,1 
"08","04104","CO","El Paso County (Central)--Colorado Springs City (East) & Cimarron Hills",25.436,1 
"08","04105","CO","El Paso County (Central)--Colorado Springs City (South) & Security-Widefield",48.98,1 
"08","04106","CO","El Paso County (North Central)--Colorado Springs City (North) & Monument Town",204.567,1 
"09","00100","CT","Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns",186.902,1 
"09","00101","CT","Fairfield, New Canaan, Wilton, Weston & Easton Towns",126.12,1 
"09","00102","CT","Stamford & Greenwich Towns",85.261,1 
"09","00103","CT","Norwalk, Westport & Darien Towns",55.473,1 
"09","00104","CT","Bridgeport Town",15.974,1 
"09","00105","CT","Stratford, Shelton, Trumbull, Newtown & Monroe Towns",155.161,1 
"09","00300","CT","Hartford County (North)",259.719,1 
"09","00301","CT","Manchester & East Hartford Towns",45.399,1 
"09","00302","CT","Hartford Town",17.381,1 
"09","00303","CT","West Hartford, Farmington, Simsbury, Bloomfield, Avon & Canton Towns",157.579,1 
"09","00304","CT","Bristol, Southington & Burlington Towns",92.064,1 
"09","00305","CT","New Britain, Berlin & Plainville Towns",49.428,1 
"09","00306","CT","Glastonbury, Newington, Wethersfield, Rocky Hill & Marlborough Towns",113.527,1 
"09","00500","CT","Litchfield County",920.56,1 
"09","00700","CT","Middlesex County",369.301,1 
"09","00900","CT","New Haven County (Northwest)",183.191,1 
"09","00901","CT","Waterbury Town",28.519,1 
"09","00902","CT","Meriden, Wallingford & North Haven Towns",83.673,1 
"09","00903","CT","Hamden, Ansonia, Seymour, Derby, Woodbridge & Bethany Towns",98.179,1 
"09","00904","CT","West Haven, Milford & Orange Towns",50.103,1 
"09","00905","CT","New Haven Town",18.679,1 
"09","00906","CT","East Haven, Branford, Guilford, Madison & North Branford Towns",142.162,1 
"09","01100","CT","New London County (North)",467.504,1 
"09","01101","CT","New London County (South)",197.374,1 
"09","01300","CT","Tolland County",410.214,1 
"09","01500","CT","Windham County",512.91,1 
"10","00101","DE","New Castle County (East Central)--Wilmington City",22.889,1 
"10","00102","DE","New Castle County (North)--Hockessin",84.8,1 
"10","00103","DE","New Castle County (West Central)--Newark City & Brookside",58.386,1 
"10","00104","DE","New Castle County (South)--Middletown Town, Bear & Glasgow",260.211,1 
"10","00200","DE","Kent County--Dover City",586.179,1 
"10","00300","DE","Sussex County",936.079,1 
"11","00101","DC","District of Columbia (West)",14.211,1 
"11","00102","DC","District of Columbia (North)",9.533,1 
"11","00103","DC","District of Columbia (Northeast)",11.065,1 
"11","00104","DC","District of Columbia (East)",16.398,1 
"11","00105","DC","District of Columbia (Central)",9.842,1 
"12","00101","FL","Alachua County (Central)--Gainesville City (Central)",72.696,1 
"12","00102","FL","Alachua County (Outer)",802.324,1 
"12","00500","FL","Walton, Washington, Holmes & Bay Counties",2857.665,1 
"12","00901","FL","Brevard County (Northwest)--Titusville, Rockledge & Cocoa Cities",313.806,1 
"12","00902","FL","Brevard County (East)--Beaches & Merritt Island",209.149,1 
"12","00903","FL","Brevard County (Southwest)--Melbourne & West Melbourne Cities",348.157,1 
"12","00904","FL","Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",144.552,1 
"12","01101","FL","Broward County (West)--Coral Springs & Parkland Cities",837.002,1 
"12","01102","FL","Broward County (North Central)--Margate & Coconut Creek Cities",21.642,1 
"12","01103","FL","Broward County--Deerfield, Pompano Beach (North) & Lighthouse Point Cities",21.296,1 
"12","01104","FL","Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities",27.034,1 
"12","01105","FL","Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities",31.865,1 
"12","01106","FL","Broward County (Central)--Plantation & Sunrise Cities",38.573,1 
"12","01107","FL","Broward County (Central)--Lauderhill & Lauderdale Lakes Cities",12.257,1 
"12","01108","FL","Broward County (East Central)--Fort Lauderdale City (Central)",29.002,1 
"12","01109","FL","Broward County (Southeast)--Hollywood (North) & Dania Beach (South) Cities",27.962,1 
"12","01110","FL","Broward County (Central)--Davie Town & Cooper City",39.114,1 
"12","01111","FL","Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town",56.07,1 
"12","01112","FL","Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities",35.058,1 
"12","01113","FL","Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities",18.162,1 
"12","01114","FL","Broward County (Southeast)--Miramar (East), Hallandale Beach & West Park Cities",14.748,1 
"12","01500","FL","Charlotte County",680.279,1 
"12","01701","FL","Citrus County",581.696,1 
"12","01900","FL","Clay County",604.36,1 
"12","02101","FL","Collier County (Northwest)",70.704,1 
"12","02102","FL","Collier County (Southwest)",69.501,1 
"12","02103","FL","Collier County (East)",1858.119,1 
"12","02300","FL","Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties",3508.027,1 
"12","02700","FL","Southwest Heartland--Highlands (Northwest), DeSoto & Hardee Counties",1684.929,1 
"12","03101","FL","Duval County (Outer)--Jacksonville City (North & West)",402.371,1 
"12","03102","FL","Duval County (Northwest Central)--Jacksonville City (Northwest)",58.939,1 
"12","03103","FL","Duval County (North Central)--Jacksonville City (Arlington)",33.829,1 
"12","03104","FL","Duval County (East)--Jacksonville City (Beaches)",52.609,1 
"12","03105","FL","Duval County (Southeast)--Jacksonville City (Southeast)",101.057,1 
"12","03106","FL","Duval County (South Central)--Jacksonville City (Southeast River)",51.641,1 
"12","03107","FL","Duval County (Southwest Central)--Jacksonville City (Southwest)",61.745,1 
"12","03301","FL","Escambia County (North)",526.474,1 
"12","03302","FL","Escambia County (South)",129.987,1 
"12","03500","FL","Flagler & Volusia (North Central) Counties",508.473,1 
"12","05301","FL","Hernando County",472.539,1 
"12","05701","FL","Hillsborough County (Central)--Tampa City (Central)",30.88,1 
"12","05702","FL","Hillsborough County (Southwest)--Tampa City (South)",57.642,1 
"12","05703","FL","Hillsborough County (Northwest)",79.251,1 
"12","05704","FL","Hillsborough County (North Central)",61.061,1 
"12","05705","FL","Hillsborough County (North Central)--Tampa City (North)",103.194,1 
"12","05706","FL","Hillsborough County (Northeast)",208.96,1 
"12","05707","FL","Hillsborough County (Central)",76.389,1 
"12","05708","FL","Hillsborough County (South County)",402.836,1 
"12","06100","FL","Indian River County",502.872,1 
"12","06300","FL","Apalachee Region (Outside Leon County)",5140.239,1 
"12","06901","FL","Lake County (North)",430.299,1 
"12","06902","FL","Sumter (North) & Lake (North) Counties",287.851,1 
"12","06903","FL","Lake (South) & Sumter (South) Counties",767.164,1 
"12","07101","FL","Lee County (South & West)--Barrier Islands Region",139.141,1 
"12","07102","FL","Lee County (Northwest)--Cape Coral City",125.535,1 
"12","07103","FL","Lee County (Northeast)--Lehigh Acres & North Fort Myers",217.233,1 
"12","07104","FL","Lee County (Central)--Greater Fort Myers City",79.463,1 
"12","07105","FL","Lee County (Southeast)--Bonita Springs City & Estero (East)",223.141,1 
"12","07300","FL","Leon County (Outer)",614.902,1 
"12","07301","FL","Leon County (Central)--Tallahassee City (Central)",51.95,1 
"12","08101","FL","Manatee County (North)",369.634,1 
"12","08102","FL","Manatee County (West Central)",43.651,1 
"12","08103","FL","Manatee County (South)",329.646,1 
"12","08301","FL","Marion County (North)",1218.485,1 
"12","08302","FL","Marion County (Central)--Ocala City",123.736,1 
"12","08303","FL","Marion County (South Central)",242.325,1 
"12","08500","FL","Martin County",543.464,1 
"12","08601","FL","Miami-Dade County (North Central)--Greater Miami Lakes Town",29.321,1 
"12","08602","FL","Miami-Dade County (North Central)--Miami Gardens City (North & West)",16.208,1 
"12","08603","FL","Miami-Dade County (Northeast)--Greater North Miami Beach City (West)",13.825,1 
"12","08604","FL","Miami-Dade County (Northeast)--Aventura City & Surfside Town",10.056,1 
"12","08605","FL","Miami-Dade County--North Miami City (Southwest) & Golden Glades (West)",14.262,1 
"12","08606","FL","Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview",20.341,1 
"12","08607","FL","Miami-Dade County (Northeast)--Hialeah City (North Central)",7.045,1 
"12","08608","FL","Miami-Dade County (North Central)--Doral, Sweetwater Cities & Fontainebleau",84.592,1 
